"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4285","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:40:30,FALSE,NA,"700691431069917184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OTF_SB600",133,TRUE,FALSE,NA,NA
"4286","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:39:56,FALSE,NA,"700691288459358209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ramirezdaniiii",133,TRUE,FALSE,NA,NA
"4287","DEPRESSION JOURNAL: Showing Up In Spite of the Lizards https://t.co/gzLn3oOCoR #depression #sad #men #dad #father #singleparents",FALSE,0,NA,2016-02-19 14:39:44,FALSE,NA,"700691238278660096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","99stickers",0,FALSE,FALSE,NA,NA
"4288","DEPRESSION JOURNAL: Showing Up In Spite of the Lizards https://t.co/i4BTZvZ2QQ #depression #sad #men #dad #father #singleparents",FALSE,0,NA,2016-02-19 14:39:44,FALSE,NA,"700691238228393984",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","theoffparent",0,FALSE,FALSE,NA,NA
"4289","DEPRESSION JOURNAL: Showing Up In Spite of the Lizards https://t.co/N49gFoTFoP #depression #sad #men #dad #father #singleparents",FALSE,0,NA,2016-02-19 14:39:44,FALSE,NA,"700691238219939840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mydarkdaysnow",0,FALSE,FALSE,NA,NA
"4290","DEPRESSION JOURNAL: Showing Up In Spite of the Lizards https://t.co/OCz2WSkbnt #depression #sad #men #dad #father #singleparents",FALSE,0,NA,2016-02-19 14:39:44,FALSE,NA,"700691238178025472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","wholeparent",0,FALSE,FALSE,NA,NA
"4291","DEPRESSION JOURNAL: Showing Up In Spite of the Lizards https://t.co/wkrT3SmTPr #depression #sad #men #dad #father #singleparents",FALSE,0,NA,2016-02-19 14:39:44,FALSE,NA,"700691238094139393",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","fitbytech",0,FALSE,FALSE,NA,NA
"4292","DEPRESSION JOURNAL: Showing Up In Spite of the Lizards https://t.co/vm3aEfpjpO #depression #sad #men #dad #father #singleparents",FALSE,0,NA,2016-02-19 14:39:44,FALSE,NA,"700691237968326656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jmacofearth",0,FALSE,FALSE,NA,NA
"4293","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:39:24,FALSE,NA,"700691157227941888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daddy_Flacko",133,TRUE,FALSE,NA,NA
"4294","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:39:16,FALSE,NA,"700691123862261762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Babychal_",133,TRUE,FALSE,NA,NA
"4295","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:38:44,FALSE,NA,"700690989199917056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcgetsUwet",133,TRUE,FALSE,NA,NA
"4296","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:38:40,FALSE,NA,"700690970786988032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreatNegrodamus",133,TRUE,FALSE,NA,NA
"4297","Want to see Deadpool!!! #sad",FALSE,0,NA,2016-02-19 14:38:31,FALSE,NA,"700690932065112064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cotto_gustavo",0,FALSE,FALSE,NA,NA
"4298","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:37:56,FALSE,NA,"700690788829646848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mandow_",133,TRUE,FALSE,NA,NA
"4299","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:36:55,FALSE,NA,"700690530850570240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LovelyTrevia",133,TRUE,FALSE,NA,NA
"4300","New #trending #GIF on @giphy #sad, mitt romney, unhappy https://t.co/3LRUYGrp35",FALSE,0,NA,2016-02-19 14:36:29,FALSE,NA,"700690420796358657",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","javitomontiel",0,FALSE,FALSE,NA,NA
"4301","New #quote : #legend#quote#happy#instamood#funny#love#life#bobmarley #sad by jemini345 https://t.co/GOseTnpFby",FALSE,0,NA,2016-02-19 14:36:11,FALSE,NA,"700690347920375808",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","QuotenInstagram",0,FALSE,FALSE,NA,NA
"4302","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:36:07,FALSE,NA,"700690331428216833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephhomie",133,TRUE,FALSE,NA,NA
"4303","RT @Jerseym16: I hate it when people say they wanna help and they try but at the same time they don't give a shit, I need my mom... #broken…",FALSE,0,NA,2016-02-19 14:35:51,FALSE,NA,"700690264776507398",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KirstenThea",1,TRUE,FALSE,NA,NA
"4304","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:35:23,FALSE,NA,"700690145238843394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KupDeville816",133,TRUE,FALSE,NA,NA
"4305","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:35:09,FALSE,NA,"700690087311384576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ibebrian1",133,TRUE,FALSE,NA,NA
"4306","This is why nothing can get done for the people .1)Republicans never want to cooperate.#sad  https://t.co/GauA9fcdLI",FALSE,0,NA,2016-02-19 14:35:09,FALSE,NA,"700690085688307713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OVERCOMER2TEN",0,FALSE,FALSE,NA,NA
"4307","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:34:52,FALSE,NA,"700690017128161281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I__Lee",133,TRUE,FALSE,NA,NA
"4308","I know @manson_sophie it's awful #sad  https://t.co/Vz9spZZHBa",FALSE,0,NA,2016-02-19 14:34:33,FALSE,NA,"700689935938891776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annawolkowski",0,FALSE,FALSE,NA,NA
"4309","RT @usmcdaffy: @jcollier3 he has to bc his plan for our country is so ridiculous. Find all the ppl that like free stuff &amp; get them to vote …",FALSE,0,NA,2016-02-19 14:34:15,FALSE,NA,"700689860202516480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcollier3",1,TRUE,FALSE,NA,NA
"4310","@alliemalc but yet you only have like 122 from me #sad",FALSE,2,"alliemalc",2016-02-19 14:32:57,FALSE,"700689248773472256","700689531637370880","985847610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paxtonmariee",0,FALSE,FALSE,NA,NA
"4311","#fun #gif Check out this new trending #funny #GIF ! #sad, mitt romney, unhappy https://t.co/y3ggegS7C4",FALSE,0,NA,2016-02-19 14:32:28,FALSE,NA,"700689412477288448",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","giffunimages",0,FALSE,FALSE,NA,NA
"4312","The human character is sometimes unbelievably heartbreaking. #sad https://t.co/wocBD0hhh6",FALSE,0,NA,2016-02-19 14:32:08,FALSE,NA,"700689328972795904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","egypteys",0,FALSE,FALSE,NA,NA
"4313","RT @SabrinaNeo0302: @CECHR_UoD #Sad+#Speachless!RT:Court rules Shenhua may destroy koala habitat 4 huge coalmine https://t.co/HAGN8WMQqS ht…",FALSE,0,NA,2016-02-19 14:32:05,FALSE,NA,"700689315605536772",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","world2016_",1,TRUE,FALSE,NA,NA
"4314","Check out this new trending #funny #GIF ! #sad, mitt romney, unhappy https://t.co/9geztbpPYW",FALSE,0,NA,2016-02-19 14:31:42,FALSE,NA,"700689219522535425",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","GeniusKnight",0,FALSE,FALSE,NA,NA
"4315","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:31:39,FALSE,NA,"700689203974303744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LittleSphinxx",133,TRUE,FALSE,NA,NA
"4316","@jcollier3 he has to bc his plan for our country is so ridiculous. Find all the ppl that like free stuff &amp; get them to vote for you. #sad",FALSE,1,"jcollier3",2016-02-19 14:31:30,FALSE,"700682981690757120","700689166703538176","42500547","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","usmcdaffy",1,FALSE,FALSE,NA,NA
"4317","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:31:21,FALSE,NA,"700689131689500674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CeceLaFlaree",133,TRUE,FALSE,NA,NA
"4318","When life gives you an Ian, never let him go <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB> #sad",FALSE,1,NA,2016-02-19 14:30:31,FALSE,NA,"700688921995378688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingHomo69",0,FALSE,FALSE,NA,NA
"4319","@hamzashaiib @cricketaakash reply you would expect from a Pakistani . religion's  comes first in every aspect of life #sad",FALSE,2,"hamzashaiib",2016-02-19 14:30:14,FALSE,"700688460454227968","700688849123438592","2542720142","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skandip9",0,FALSE,FALSE,NA,NA
"4320","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:28:07,FALSE,NA,"700688317663162369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvarose",133,TRUE,FALSE,NA,NA
"4321","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:27:50,FALSE,NA,"700688245676376064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diablo069m",133,TRUE,FALSE,NA,NA
"4322","RT ThePowerfulPics: I need a shower room in my life <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/TyHGqc6jZD #sad #Motivation",FALSE,0,NA,2016-02-19 14:27:33,FALSE,NA,"700688174855671808",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4323","Never agreed with pres Obama. Always respected the office. Cannot respect his decision about justice scalia's funeral. #noexcuse #sad",FALSE,0,NA,2016-02-19 14:27:33,FALSE,NA,"700688173651910656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wyeager",0,FALSE,FALSE,NA,NA
"4324","RT ThePowerfulPics: Walk in closets <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> https://t.co/vt4dnb9wzA #sad #Motivation",FALSE,0,NA,2016-02-19 14:27:33,FALSE,NA,"700688173572218880",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4325","RT ThePowerfulPics: Luxury NYC apartment https://t.co/QKI2O0jBwo #sad #Motivation",FALSE,0,NA,2016-02-19 14:27:33,FALSE,NA,"700688172343230464",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4326","RT ThePowerfulPics: Penthouse with windows instead of walls https://t.co/ye9NNX4MWg #sad #Motivation",FALSE,0,NA,2016-02-19 14:27:32,FALSE,NA,"700688170913026048",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4327","RT ThePowerfulPics: How a romantic evening starts... or ends. https://t.co/JuXovA0tjK #sad #Motivation",FALSE,0,NA,2016-02-19 14:27:32,FALSE,NA,"700688169520467968",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4328","Enjoyed my saturday night.
Miss you bob. #sad",FALSE,0,NA,2016-02-19 14:27:31,FALSE,NA,"700688165468655617",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Jane4sc",0,FALSE,FALSE,NA,NA
"4329","This is so brutal. #sad @ComplexMag",FALSE,0,"ComplexMag",2016-02-19 14:27:17,FALSE,"700547372884041728","700688108971380736","13049362","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beetlechocolate",0,FALSE,FALSE,NA,NA
"4330","I see no point focusing my energy on protesting #T4G2016 when I have better things to focus on. #done with @TGC
https://t.co/ZqLK4N1n0Y #sad",FALSE,0,NA,2016-02-19 14:27:10,FALSE,NA,"700688078898200576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MYsongofpraise",0,FALSE,FALSE,NA,NA
"4331","What is the Nigerian president doing about this #Nigeriadecide #hadenough #sad #NigeriaWasBetterWhen",FALSE,0,NA,2016-02-19 14:26:25,FALSE,NA,"700687890762731521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Esuris_",0,FALSE,FALSE,NA,NA
"4332","No stream today!  I have way to much stuff on the business side today! The big one is finding a replacement for @TNotifierApp. :(  #sad",FALSE,0,NA,2016-02-19 14:26:08,FALSE,NA,"700687817840545792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mongo7706",0,FALSE,FALSE,NA,NA
"4333","Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbphElb",FALSE,83,NA,2016-02-19 14:25:57,FALSE,NA,"700687771455782912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KPRC2",133,FALSE,FALSE,NA,NA
"4334","RT @BravoQueens: awwww #sad #ThursdayFeeling #TheWayToMyHeartIs cruelty xo https://t.co/GPtOAsQhSt",FALSE,0,NA,2016-02-19 14:25:34,FALSE,NA,"700687673380442112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanileegrlD",1,TRUE,FALSE,NA,NA
"4335","RT @SarahPatchKidss: Operation Yeezy failed miserably. I went in hella confident. #sad",FALSE,0,NA,2016-02-19 14:22:56,FALSE,NA,"700687010198118400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaytonJPalmer",2,TRUE,FALSE,NA,NA
"4336","*you already did #sad https://t.co/C8Zjc2XQR2",FALSE,0,NA,2016-02-19 14:21:55,FALSE,NA,"700686755201028096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luismaryan",0,FALSE,FALSE,NA,NA
"4337","I came across this giraffe after seeing a camel being slaughtered in the streets!! #sad face #no humanity https://t.co/Mt3FpEmSB2",FALSE,0,NA,2016-02-19 14:21:15,FALSE,NA,"700686589287145472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theoriginalibn",0,FALSE,FALSE,NA,NA
"4338","RT @RedMeatMonday: @bob_forbes2 It's the same guy @CNN @andersoncooper Townhall so @JebBush or @TedCruz set up @realDonaldTrump #Sad https:…",FALSE,0,NA,2016-02-19 14:20:33,FALSE,NA,"700686412413214720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MC19691",6,TRUE,FALSE,NA,NA
"4339","Went to the Lightning game last night and wasn't aware KK was there. #sad #depresses #baseballlove",FALSE,0,NA,2016-02-19 14:19:41,FALSE,NA,"700686193600688128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CDunks89",0,FALSE,FALSE,NA,NA
"4340","@theblaze we are all bigots and homophobes if we don't subscribe to gay ""marriage""!  Real intolerance is on left and in LGBT community! #sad",FALSE,3,"theblaze",2016-02-19 14:19:14,FALSE,"700683145788534784","700686080782106624","10774652","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","glonzpeter",0,FALSE,FALSE,NA,NA
"4341","I'm craving pancakes so bad, but all I have is juice. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><U+2639><U+FE0F> #cravings #juicejuice #sad #pancakes",FALSE,0,NA,2016-02-19 14:19:13,FALSE,NA,"700686076025778179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ttubbyk",0,FALSE,FALSE,NA,NA
"4342","@TheSun Just lost a long standing customer now Striker has gone online. Want to read in my paper. Storyline not even finished #annoying #sad",FALSE,0,"TheSun",2016-02-19 14:17:00,FALSE,NA,"700685517998923778","34655603","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","langar1951",0,FALSE,FALSE,NA,NA
"4343","On tube &amp; see Mum &amp; 2 daughters glued to their phones. They haven't said a word to each other! #signofthetimes #sad https://t.co/TsXTJG7dRb",FALSE,1,NA,2016-02-19 14:16:10,FALSE,NA,"700685308560543744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheJoPrice",0,FALSE,FALSE,NA,NA
"4344","Manny Paquiao has disgraced himself with his homophobic views! #boxing #tweet #sad",FALSE,0,NA,2016-02-19 14:11:42,FALSE,NA,"700684184113831936",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","XxKellyxXizgr8",0,FALSE,FALSE,NA,NA
"4345","New #trending #GIF on @giphy #sad, wtf, no, sharon stone, casino, pissed, stfu, gifscapade https://t.co/mNPS9lNWXU",FALSE,0,NA,2016-02-19 14:11:29,FALSE,NA,"700684132570030081",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","javitomontiel",0,FALSE,FALSE,NA,NA
"4346","Mercuric died over the most stupidest reason why oh why<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>#sad #why #never forget",FALSE,0,NA,2016-02-19 14:08:54,FALSE,NA,"700683480187981825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","romeo2143",0,FALSE,FALSE,NA,NA
"4347","Now playing  :  Masaji Watanabe - "" In The Garden After The Rain"" on

https://t.co/8LVDOL0B1j

#sadmusic #sadsong #sad",FALSE,0,NA,2016-02-19 14:07:45,FALSE,NA,"700683192806858752",NA,"<a href=""http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>","SadPianoMusic",0,FALSE,FALSE,NA,NA
"4348","#fun #gif Check out this new trending #funny #GIF ! #sad, wtf, no, sharon stone, casino, pissed, stfu, gifscapade https://t.co/oYd84Gvml8",FALSE,0,NA,2016-02-19 14:07:22,FALSE,NA,"700683093502533633",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","giffunimages",0,FALSE,FALSE,NA,NA
"4349","Check out this new trending #funny #GIF ! #sad, wtf, no, sharon stone, casino, pissed, stfu, gifscapade https://t.co/xm3Oa4qrom",FALSE,0,NA,2016-02-19 14:06:37,FALSE,NA,"700682906415587328",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","GeniusKnight",0,FALSE,FALSE,NA,NA
